timestamp,cpu,memory,disk
2026-08-26 00:01:06,66.77101298015945,37.92640471582619,91.9377328041041
2026-08-26 00:01:07,75.98880648867254,11.885950947199941,95.23014281771135
2026-08-26 00:01:08,33.92999694436487,95.44934778011415,1.5676449804769121
2026-08-26 00:01:09,8.094265129710687,9.039567843185658,0.673967813836629
2026-08-26 00:01:10,38.19672937837234,37.57710028506984,62.255115226211686
2026-08-26 00:01:11,62.564042324611115,25.531479668205236,71.86219926664769
2026-08-26 00:01:12,89.4760378749242,80.27270466411444,23.89442903599921
2026-08-26 00:01:13,53.98107345407488,42.98232954396062,52.66490436983755
2026-08-26 00:01:14,27.492383899180616,69.03642283181178,11.385601946988189
2026-08-26 00:01:15,67.81989116544813,96.75696638467332,95.3180563742453
2026-08-26 00:01:16,20.27544330113422,99.3430340984615,72.3121173179161
2026-08-26 00:01:17,45.83357841528143,47.5087803117517,53.85502581489037
2026-08-26 00:01:18,8.09689895237302,1.1125174107225133,69.702529059249
2026-08-26 00:01:19,7.125420112651493,68.2155279688921,45.407624045283356
2026-08-26 00:01:20,48.90531674930728,59.500319735476104,71.91299810968363
2026-08-26 00:01:21,26.234060244302892,67.31078243715953,93.43546352203744
2026-08-26 00:01:22,7.8151771797761445,31.749615187795477,32.457003317641764
2026-08-26 00:01:23,30.927284218169014,91.36540847831259,19.71045957336144
2026-08-26 00:01:24,21.865961154224834,36.23882665545085,17.70584487634833
2026-08-26 00:01:25,83.58887219408953,64.00827372612716,86.45960934600727
2026-08-26 00:01:26,74.94877420580536,61.19571927983589,98.19157322206024
2026-08-26 00:01:27,18.518019987541056,24.623877421159477,90.35008828274232
2026-08-26 00:01:28,72.90011841607709,52.9155059969589,88.41429766011775
2026-08-26 00:01:29,89.65677628974868,3.151103816656542,99.20764335940609
2026-08-26 00:01:30,71.80318876226018,69.47077885708805,20.011918560470278
2026-08-26 00:01:31,97.64462960995915,49.63372011834621,44.7273196310834
2026-08-26 00:01:32,76.01260238771268,64.52458141946343,32.3117117660634
2026-08-26 00:01:33,7.733690159629358,2.299180901881037,8.648848282054244
2026-08-26 00:01:34,67.05541195078875,30.134620608246344,57.75842929775582
2026-08-26 00:01:35,0.286145894375478,61.51267774491308,56.16242112134058
2026-08-26 00:01:36,16.626607816539753,28.352469182719087,14.521369181300969
2026-08-26 00:01:37,58.75877537341062,61.11624861638698,46.93918103611545
2026-08-26 00:01:38,58.335421224699544,87.15157723553976,15.70573968065132
2026-08-26 00:01:39,31.04358803255196,25.871217194480845,4.448247768308622
